kg,prompt,example,model,input_idx,input,output,structure_score,note
LPG,Eng,1,ChatLlama2,10,"김기현 국민의힘 대표는 7일 국회에서 열린 최고위원회의에서 “잼버리 유치 확정은 2017년 8월 문재인 정부 시절”이라며 “문 전 대통령이 직접 영상까지 찍어 홍보에 열중했으며, 관련 특별법이 국회를 통과하고 준비종합계획 수립 같은 용역도 모두 문재인 정권에서 주도했다”고 밝혔다. 김 대표는 이어 “민주당이 제대로 된 공당이라면 정부 비판 전에 자신들의 과거 실정부터 반성해야 한다”며 야권 책임을 부각했다.","(a:김기현 {이름: '김기현'})
(b:국민의힘 {이름: '국민의힘'})
(c:최고위원회의 {이름: '최고위원회의'})
(d:문재인 {이름: '문재인'})
(e:대통령 {이름: '대통령'})
(f:홍보 {이름: '홍보'})
(g:특별법 {이름: '특별법'})
(h:준비종합계획 {이름: '준비종합계획'})
(i:민주당 {이름: '민주당'})
(a)-[:대표]->(b)
(c)-[:열린]->(a)
(d)-[:문재인]->(e)
(e)-[:직접]->(f)
(f)-[:홍보에]->(g)
(g)-[:국회를]->(h)
(h)-[:주도했다]->(i)
",1,
LPG,Eng,1,ChatLlama2,0,오늘부터 이틀간이 전력 수요 피크를 이룰 것으로 보인다. 이창양 산업통상자원부 장관은 7일 서울 마포구 중부발전 서울발전본부를 직업 찾아 전력설비 관리 현황을 점검하고 현장직원을 격려했다. 또 이번 주는 전 국민적으로 에너지 절감에 동참해 달라고 당부했다.,"(a:이번주)
(b:전력수요)
(c:이창양)
(d:산업통상자원부)
(e:장관)
(h:마포구)
(i:중부발전)
(j:서울발전본부)
(k:전력설비)
(l:관리)
(m:현장직원)
(n:격려)
(o:에너지절감)
(p:국민)
(a)-[:START]->(b)
(b)-[:PEAK]->(c)
(c)-[:MINISTER]->(d)
(d)-[:JOB]->(e)
(e)-[:CHECK]->(f)
(f)-[:LOCATION]->(g)
(g)-[:MANAGE]->(h)
(h)-[:PART]->(i)
(i)-[:JOIN]->(j)
(j)-[:INSPECTION]->(k)
(k)-[:ENCOURAGE]->(m)
(m)-[:MESSAGE]->(n)
(n)-[:ENERGY_SAVING]->(o)
",1,
LPG,Eng,1,ChatLlama2,1,"이 장관은 설비점검 현황을 직접 보고받고, 발전소 운영을 통제하는 전기실·가스터빈이 가동 중인 지하발전소 등 주요시설을 시찰하며 전력 수급 상황을 살폈다.","(a:이_장관)
(b:설비점검_현황)
(c:발전소_운영)
(d:전기실·가스터빈)
(e:가동 중인 지하발전소)
(f:주요시설)
(g:전력 수급 상황)
(a)-[:직접 보고받고]->(b)
(c)-[:통제하는]->(d)
(d)-[:가동 중인]->(e)
(e)-[:시찰하며]->(f)
(f)-[:전력 수급 상황을 살폈다
",0,(d:전기실·가스터빈)
LPG,Eng,1,ChatLlama2,2,"이 장관은 ""이번 주 수요증가에 대비해 원전, 화력발전 등을 총동원하여 충분한 공급능력을 확보했으나 예상을 벗어난 폭염이나 피크시간대 태양광발전 변동성 등이 생길 수 있으므로 실시간으로 상황을 살피며 수급관리에 한치의 빈틈이 없도록 관리하겠다""고 밝혔다.","(a:이_장관)
(b:이번_주_수요증가)
(c:원전)
(d:화력발전)
(e:충분한_공급능력)
(f:예상을_벗어난_폭염)
(g:피크시간대_태양광발전_변동성)
(h:실시간으로_상황을_살피며)
(i:수급관리에_한치의_빈틈이_없도록)
(j:관리하겠다)
(a)-[:밝혔다]->(b)
(a)-[:대비해]->(c)
(a)-[:총동원하여]->(d)
(d)-[:충분한_공급능력을_확보했으나]->(e)
(e)-[:예상을_벗어난]->(f)
(f)-[:폭염이나]->(g)
(g)-[:피크시간대_태양광발전_변동성]->(h)
(h)-[:실시간으로_상황을_살피며]->(i)
(i)-[:수급관리에_한치의_빈틈이_없도록]->(j)
",1,
LPG,Eng,1,ChatLlama2,3,"또 이 장관은 유관 기관에 ""전력 설비를 반복적으로 점검해 불시고장이 발생하지 않도록 미연에 방지하고, 폭염이 지속되는 상황에서 현장 근로자들의 온열질환 등 작업장 안전관리도 세심히 챙겨달라""고 당부했다.","(a:장관)
(b:유관기관)
(c:전력설비)
(d:불시고장)
(e:미연)
(g:현장근로자)
(h:온열질환)
(i:작업장안전관리)
(a)-[:당부했다]->(b)
(b)-[:점검해]->(c)
(c)-[:반복적으로]->(d)
(d)-[:발생하지_않도록]->(e)
(e)-[:미연에]->(f)
(f)-[:지속되는]->(g)
(g)-[:온열질환_등]->(h)
",1,
LPG,Eng,1,ChatLlama2,4,"이어 국민에게도 ""수요를 결정하는 것은 결국 국민""이라며 ""이번주 만큼은 에너지 절감에 동참하고 일부 매장의 개문냉방을 자제해달라""고 요청했다.","(a:국민 {이름: '이어'})
(b:결정 {이름: '수요'})
(c:국민 {이름: '국민'})
(d:에너지 {이름: '에너지 절감'})
(e:매장 {이름: '매장'})
(f:개문냉방 {이름: '개문냉방'})
(a)-[:결정하다]->(b)
(b)-[:에너지_절감]->(d)
(d)-[:동참하다]->(c)
(c)-[:일부_매장_개문냉방_자제하다]->(e)
",1,
LPG,Eng,1,ChatLlama2,5,"산업부는 기상청의 예보 등을 종합해 7일부터 8일 오후까지 전력 수요가 올 여름 최고치인 92.9GW(기가와트)까지 높아질 것이라고 보고 있다. 전력거래소는 이날 최대전력 발생 시간은 오후 5∼6시, 최대전력은 92.7GW로 예상하고 있다.","(a:산업부)
(b:기상청)
(c:예보)
(d:전력_수요)
(e:전력거래소)
(f:최대전력)
(g:시간)
(a)-[:종합해]->(c)
(c)-[:높아질_것이라고_보고_있다]->(d)
(d)-[:올_여름_최고치인]->(f)
(f)-[:발생_시간은]->(g)
",1,
LPG,Eng,1,ChatLlama2,6,전력 공급 능력은 104GW가 확보된 상황이다. 지난달 말 고장으로 가동이 멈췄던 한빛원전 2호기가 지난 4일 원자력안전위원회의 재가동 승인에 따라 6일부터 정상 가동되면서 한숨 돌린 모양새다.,"(a:전력_공급_능력)
(b:한빛원전_2호기)
(c:고장)
(d:원자력안전위원회)
(e:재가동_승인)
(f:6일)
(a)-[:확보된_상황이다]->(b)
(b)-[:가동이_멈췄던]->(c)
(c)-[:고장으로]->(d)
(d)-[:재가동_승인]->(e)
",1,
LPG,Eng,1,ChatLlama2,7,"피크시 92.9GW의 전력 수요에 대응하더라도 11GW 이상의 예비력이 남아있는 셈이다. 전력 경보 기준은 예비력 4.5GW 시 '관심'에서 시작해 3.5GW '주의', 2.5GW '경계', 1.5GW '심각'으로 격상된다.","(a:전력_수요 {이름: '피크시 92.9GW'})
(b:예비력 {이름: '11GW 이상'})
(a)-[:대응하다]->(b)
(b)-[:남아있다]->(:None)
(c:전력_경보_기준)
(c)-[:시작해]->(d:예비력 4.5GW)
(d)-[:주의]->(e:예비력 3.5GW)
(e)-[:경계]->(f:예비력 2.5GW)
(f)-[:심각]->(g:예비력 1.5GW)
(g)-[:격상된다]->(
",0,(c)-[:시작해]->(d:예비력 4.5GW)
LPG,Eng,1,ChatLlama2,8,전력 당국은 지난 6월 15일부터 여름철 대책 기간을 운영 중이다. 이번 주 피크에 대비해 사실상 비상 체제를 가동하고 있다.,"(a:전력_당국)
(b:여름철_대책_기간)
(a)-[:운영_중이다 {시간: '지난 6월 15일부터'}]->(b)
(b)-[:피크에_대비해 {에서: '이번 주'}]->(:비상 체제)
",1,
LPG,Eng,1,ChatLlama2,9,"전북 부안군 새만금에서 열리고 있는 ‘제25회 세계스카우트잼버리’(잼버리)의 정상 진행을 위해 정부는 물론 재계·종교계까지 민관(民官)이 팔을 걷어붙인 상황에서, 여야가 며칠째 ‘네 탓 공방’ 수렁에 빠지고 있다.","(a:전북_부안군)
(b:새만금)
(c:제25회_세계스카우트잼버리)
(d:정부)
(f:종교계)
(g:민관)
(i:네_탓_공방)
(j:수렁)
(a)-[:위해]->(c)
(c)-[:정상_진행]->(d)
(d)-[:민관]->(g)
(g)-[:팔을_걷어붙인]->(e)
(e)-[:며칠째]->(f)
(f)-[:빠지고_있다]->(h)
(h)-[:네_탓_공방]->(i)
",1,
LPG,Eng,1,ChatLlama2,10,"김기현 국민의힘 대표는 7일 국회에서 열린 최고위원회의에서 “잼버리 유치 확정은 2017년 8월 문재인 정부 시절”이라며 “문 전 대통령이 직접 영상까지 찍어 홍보에 열중했으며, 관련 특별법이 국회를 통과하고 준비종합계획 수립 같은 용역도 모두 문재인 정권에서 주도했다”고 밝혔다. 김 대표는 이어 “민주당이 제대로 된 공당이라면 정부 비판 전에 자신들의 과거 실정부터 반성해야 한다”며 야권 책임을 부각했다.","(a:김기현 {이름: '김기현'})
(b:국민의힘 {이름: '국민의힘'})
(c:최고위원회의 {이름: '최고위원회의'})
(d:문재인 {이름: '문재인'})
(e:대통령 {이름: '대통령'})
(f:홍보 {이름: '홍보'})
(g:특별법 {이름: '특별법'})
(h:준비종합계획 {이름: '준비종합계획'})
(i:민주당 {이름: '민주당'})
(a)-[:대표]->(b)
(c)-[:열린]->(a)
(d)-[:문재인]->(e)
(e)-[:직접]->(f)
(f)-[:홍보에]->(g)
(g)-[:국회를]->(h)
(h)-[:주도했다]->(i)
",1,
LPG,Eng,1,ChatLlama2,11,"강민국 수석대변인도 회의 직후 ‘전 정부가 준비를 잘못했으면 현 정부가 그만큼 대응했어야 하지 않았나’라는 취재진 질문에 “행사의 집행위원장은 (민주당 소속 김관영) 전북도지사이니, 전북도가 책임을 갖는 것”이라고 답했다.","(a:강민국)
(b:수석대변인)
(c:회의)
(d:취재진)
(e:질문)
(g:집행위원장)
(h:민주당)
(i:김관영)
(j:전북도지사)
(k:전북도)
(a)-[:수석대변인]->(b)
(b)-[:회의]->(c)
(c)-[:취재진]->(d)
(d)-[:질문]->(e)
(e)-[:대응했어야_하지_않았나]->(f)
(f)-[:행사]->(g)
(g)-[:집행위원장]->(h)
(h)-[:민주당]->(i)
(i)-[:김관영]->(j)
(j)-[:전북도지사]->(k)
",1,
LPG,Eng,1,ChatLlama2,12,"이에 민주당은 ‘전 전 정부’인 박근혜 정부까지 소환해 맞불을 놨다. 이재명 대표는 최고위회의에서 “잼버리 대회는 박근혜 정부를 비롯해 역대 정부가 추진한 행사”라며 “남 탓, 전임 탓한다고 해결되지 않는다”고 비판했다. 김승원 의원도 전날(6일) 페이스북에 “잼버리 새만금 장소는 2015년 박근혜 정부 당시 확정됐다”고 강조했다.","(a:민주당)
(b:박근혜 {이름: '박근혜 정부'})
(c:이재명 {이름: '이재명'})
(d:최고위회의)
(e:행사 {속성: '잼버리 대회'})
(f:남 {속성: '남 탓'})
(g:전임 {속성: '전임 탓'})
(h:김승원 {이름: '김승원'})
(i:페이스북)
(j:2015년)
(a)-[:소환해_맞불을_놨다]->(b)
(c)-[:비롯해_추진한_행사]->(e)
(e)-[:남 탓, 전임 탓한다고 해결되지 않는다]->(f, g)
(h)-[:페이스북에 강조했다]->(i)
(i)-[:2015년 박근혜 정부 당시 확정됐다
",0,"(e)-[:남 탓, 전임 탓한다고 해결되지 않는다]->(f, g)"
LPG,Eng,1,ChatLlama2,13,"양당 대표까지 뛰어든 ‘네 탓 공방’에 정치권에선 자성의 목소리도 일었다. 이광재 국회 사무총장은 이날 SBS라디오에 나와 “(여야) 책임 공방은 국민에게 매를 벌고 있는 것”이라고 비판했다. 전북 부안이 지역구인 이원택 민주당 의원도 CBS 라디오에서 “개최지는 박근혜 정부 시절 결정이 났지만, 기반시설을 구축하는 건 문재인 정부가 역할을 해야 했다”는 소신 발언을 했다. 민주당 원내 관계자는 “집행위원장이 (민주당 소속) 김관영 전북지사라 우리도 책임을 벗어날 수 없다”며 “여권 탓을 반복하면 역풍을 맞을 수 있다”고 말했다.","(a:이광재 {이름: '이광재'})
(b:이원택 {이름: '이원택'})
(c:김관영 {이름: '김관영'})
(d:민주당 {이름: '민주당'})
(e:박근혜 {이름: '박근혜'})
(f:문재인 {이름: '문재인'})
(a)-[:비판했다]->(d)
(b)-[:발언했다]->(d)
(c)-[:책임을_벗어날_수_없다]->(d)
(e)-[:결정이_났다]->(f)
",1,
LPG,Eng,1,ChatLlama2,14,"전북 지역 스카우트 80명이 “영내 성범죄에 조직위 대처가 미흡하다”며 퇴영한 ‘잼버리 성범죄’ 논란도 정쟁 소재로 활용됐다. 신원식 국민의힘 의원은 전날(6일) 페이스북에 “(전북 지역 스카우트 퇴소는) 전북도민과 대한민국 국민, 그리고 전 세계인의 뒤통수를 치는 최악의 국민 배신 망동”이라고 주장했다. 그는 이어 “혹여라도 야권이 내년 총선을 겨냥한 정략에서 이번 전북연맹의 결정에 개입했다면 국민이 용서치 않을 것”이라며 ‘야권 배후설’까지 제기했다.","(a:전북_지역_스카우트)
(b:영내_성범죄)
(c:조직위_대처)
(d:잼버리_성범죄)
(e:신원식)
(f:국민의힘_의원)
(g:페이스북)
(h:전북도민)
(i:대한민국_국민)
(j:전_세계인)
(k:야권)
(m:전북연맹)
(n:결정)
(q:야권_배후설)
(a)-[:퇴영]->(b)
(b)-[:미흡하다]->(c)
(c)-[:대처]->(d)
(d)-[:논란]->(e)
(e)-[:의원]->(f)
(f)-[:페이스북에_게시]->(g)
(g)-[:게시]->(h)
(h)-[:반응]->(i)
(i)-[:반응]->(j)
(j)-[:반응]->(k)
(k)-[:배후설]->(l)
(l)-[:배후설]->(m)
(m)-[:결정]->(n)
(n)-[:용서치_않을_것]->(o)
(o)-[:용서치_않을_것]->(p)
",1,
LPG,Eng,1,ChatLlama2,15,"그러자 이재명 민주당 대표는 7일 SNS에 신 의원의 글을 공유한 뒤 “아마도 이분은 이런 게 2차 가해인 줄도 모를 것”이라고 꼬집었다. 서은숙 민주당 최고위원도 최고위회의에서 “엉망진창, 잼버리 대회에서 폭염과 성추행 의심 사건으로 상처받은 청소년들에게 할 소리냐, 책임 회피에 눈이 멀어 이성을 상실했다”고 따져 물었다.","(a:이재명 {이름: '이재명'})
(b:민주당 {이름: '민주당'})
(c:SNS {이름: 'SNS'})
(d:신의원 {이름: '신의원'})
(e:서은숙 {이름: '서은숙'})
(f:최고위원 {이름: '최고위원'})
(g:최고위회의 {이름: '최고위회의'})
(h:엉망진창 {이름: '엉망진창'})
(i:잼버리_대회 {이름: '잼버리 대회'})
(j:폭염과_성추행_의심_사건 {이름: '폭염과 성추행 의심 사건'})
(k:청소년 {이름: '청소년'})
(l:책임_회피 {이름: '책임 회피'})
(m:이성 {이름: '이성'})
(a)-[:공유]->(c)
(c)-[:글]->(d)
(d)-[:의원]->(b)
(b)-[:대표]->(a)
(e)-[:따져_물었다]->(f)
(f)-[:최고위원]->(g)
(g)-[:최고위회의]->(h)
(h)-[:엉망진창]->(i)
(i)-[:잼버리_대회]->(j)
",1,
LPG,Eng,1,ChatLlama2,16,"신 의원은 이 대표 발언 후 즉각 페이스북에 글을 올려 “(성범죄 의혹은) 이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다”며 “전북연맹이 1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다”고 반박했다. 이에 강민국 국민의힘 수석대변인은 “(심 의원 주장은) 개인 입장이라 보면 될 것 같다. (지도부에서) 공식 논의된 바는 없다”고 선을 그었다.","(a:신_의원)
(b:이_대표)
(c:성범죄_의혹)
(d:전북경찰청)
(e:국제스카우트연맹)
(f:심_의원)
(g:강민국_국민의힘_수석대변인)
(a)-[:발언후]->(b)
(b)-[:성범죄_의혹은]->(c)
(c)-[:이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다]-(d)
(d)-[:1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다]-(e)
(e)-[:옹호하는 이 대표야말로]->(f)
(f)-[:개인 입장이라 보면 될 것 같다]-(g)
(g)-[:공식 논의된 바는 없
",0,(c)-[:이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다]-(d)
LPG,Eng,1,ChatLlama2,17,이원택 더불어민주당 의원이 2023 새만금 세계스카우트 잼버리 대회와 관련한 부실 운영 논란에 “기반 시설을 구축하는 것은 아무래도 문재인 정부가 역할(을) 했어야 한다”고 7일 밝혔다.,"(a:이원택 {이름: '이원택'})
(b:더불어민주당 {이름: '더불어민주당'})
(c:의원 {이름: '의원'})
(d:새만금_세계스카우트_잼버리_대회 {이름: '새만금 세계스카우트 잼버리 대회'})
(e:부실_운영_논란 {이름: '부실 운영 논란'})
(f:문재인_정부 {이름: '문재인 정부'})
(a)-[:밝혔다 {시간: '7일'}]->(e)
(e)-[:관련한]->(d)
(d)-[:구축하는]->(f)
",1,
LPG,Eng,1,ChatLlama2,0,오늘부터 이틀간이 전력 수요 피크를 이룰 것으로 보인다. 이창양 산업통상자원부 장관은 7일 서울 마포구 중부발전 서울발전본부를 직업 찾아 전력설비 관리 현황을 점검하고 현장직원을 격려했다. 또 이번 주는 전 국민적으로 에너지 절감에 동참해 달라고 당부했다.,"(a:이번주)
(b:전력수요)
(c:이창양)
(d:산업통상자원부)
(e:장관)
(h:마포구)
(i:중부발전)
(j:서울발전본부)
(k:전력설비)
(l:관리)
(m:현장직원)
(n:격려)
(o:에너지절감)
(p:국민)
(a)-[:START]->(b)
(b)-[:PEAK]->(c)
(c)-[:MINISTER]->(d)
(d)-[:JOB]->(e)
(e)-[:CHECK]->(f)
(f)-[:LOCATION]->(g)
(g)-[:MANAGE]->(h)
(h)-[:PART]->(i)
(i)-[:JOIN]->(j)
(j)-[:INSPECTION]->(k)
(k)-[:ENCOURAGE]->(m)
(m)-[:MESSAGE]->(n)
(n)-[:ENERGY_SAVING]->(o)
",1,
LPG,Eng,1,ChatLlama2,1,"이 장관은 설비점검 현황을 직접 보고받고, 발전소 운영을 통제하는 전기실·가스터빈이 가동 중인 지하발전소 등 주요시설을 시찰하며 전력 수급 상황을 살폈다.","(a:이_장관)
(b:설비점검_현황)
(c:발전소_운영)
(d:전기실·가스터빈)
(e:가동 중인 지하발전소)
(f:주요시설)
(g:전력 수급 상황)
(a)-[:직접 보고받고]->(b)
(c)-[:통제하는]->(d)
(d)-[:가동 중인]->(e)
(e)-[:시찰하며]->(f)
(f)-[:전력 수급 상황을 살폈다
",0,(d:전기실·가스터빈)
LPG,Eng,1,ChatLlama2,2,"이 장관은 ""이번 주 수요증가에 대비해 원전, 화력발전 등을 총동원하여 충분한 공급능력을 확보했으나 예상을 벗어난 폭염이나 피크시간대 태양광발전 변동성 등이 생길 수 있으므로 실시간으로 상황을 살피며 수급관리에 한치의 빈틈이 없도록 관리하겠다""고 밝혔다.","(a:이_장관)
(b:이번_주_수요증가)
(c:원전)
(d:화력발전)
(e:충분한_공급능력)
(f:예상을_벗어난_폭염)
(g:피크시간대_태양광발전_변동성)
(h:실시간으로_상황을_살피며)
(i:수급관리에_한치의_빈틈이_없도록)
(j:관리하겠다)
(a)-[:밝혔다]->(b)
(a)-[:대비해]->(c)
(a)-[:총동원하여]->(d)
(d)-[:충분한_공급능력을_확보했으나]->(e)
(e)-[:예상을_벗어난]->(f)
(f)-[:폭염이나]->(g)
(g)-[:피크시간대_태양광발전_변동성]->(h)
(h)-[:실시간으로_상황을_살피며]->(i)
(i)-[:수급관리에_한치의_빈틈이_없도록]->(j)
",1,
LPG,Eng,1,ChatLlama2,3,"또 이 장관은 유관 기관에 ""전력 설비를 반복적으로 점검해 불시고장이 발생하지 않도록 미연에 방지하고, 폭염이 지속되는 상황에서 현장 근로자들의 온열질환 등 작업장 안전관리도 세심히 챙겨달라""고 당부했다.","(a:장관)
(b:유관기관)
(c:전력설비)
(d:불시고장)
(e:미연)
(g:현장근로자)
(h:온열질환)
(i:작업장안전관리)
(a)-[:당부했다]->(b)
(b)-[:점검해]->(c)
(c)-[:반복적으로]->(d)
(d)-[:발생하지_않도록]->(e)
(e)-[:미연에]->(f)
(f)-[:지속되는]->(g)
(g)-[:온열질환_등]->(h)
",1,
LPG,Eng,1,ChatLlama2,4,"이어 국민에게도 ""수요를 결정하는 것은 결국 국민""이라며 ""이번주 만큼은 에너지 절감에 동참하고 일부 매장의 개문냉방을 자제해달라""고 요청했다.","(a:국민 {이름: '이어'})
(b:결정 {이름: '수요'})
(c:국민 {이름: '국민'})
(d:에너지 {이름: '에너지 절감'})
(e:매장 {이름: '매장'})
(f:개문냉방 {이름: '개문냉방'})
(a)-[:결정하다]->(b)
(b)-[:에너지_절감]->(d)
(d)-[:동참하다]->(c)
(c)-[:일부_매장_개문냉방_자제하다]->(e)
",1,
