kg,prompt,example,model,input_idx,input,output,structure_score,note
LPG_rea,Eng,1,ChatLlama2,20,첫 월급을 받은 아들과 딸이 깜짝 선물을 주었다.,"Nodes:
* (a:person {name: ""son"", age: 20})
* (b:person {name: ""daughter"", age: 25})
* (c:event {name: ""receiving first paycheck""})
* (d:object {name: ""gift""})
Edges:
* [(a)-[:따라서]->(c)]
* [(b)-[:따라서]->(c)]
* [(c)-[:는]->(d)]
* [(a)-[:는]->(d)]
* [(b)-[:는]->(d)]
Explanation:
* Node (a) represents the son.
* Node (b) represents the daughter.
* Node (c) represents the event of receiving the first paycheck.
* Node (d) represents the gift.
* Edge [(a)-[:따라서]->(c)] represents the son receiving the first paycheck.
* Edge [(b)-[:따라서]->(c)] represents the daughter receiving the first paycheck.
* Edge [(c)-[:는]->(d)] represents the gift being given as a result of receiving the first paycheck.
* Edge [(a)-[:는]->(d)] represents the son giving the gift.
* Edge [(b)-[:는]->(d)] represents the daughter giving the gif
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,21,"물가 상승으로 가계부담이 늘어나고 있으며, 이로 인해 인플레이션 우려가 커지고 있습니다.","Nodes:
* (a:가계부담)
* (b:인플레이션)
* (c:물가)
Edges:
* [(a)-[:따라서]->(b)]
* [(c)-[:따라서]->(a)]
Explanation:
* Node (a:가계부담) represents the keyword ""가계부담"" and its label is ""가계부담"".
* Node (b:인플레이션) represents the keyword ""인플레이션"" and its label is ""인플레이션"".
* Node (c:물가) represents the keyword ""물가"" and its label is ""물가"".
* Edge [(a)-[:따라서]->(b)] represents the relationship between ""가계부담"" and ""인플레이션"" with the label ""따라서"". It means that the increase in living expenses is causing inflation concerns.
* Edge [(c)-[:따라서]->(a)] represents the relationship between ""물가"" and ""가계부담"" with the label ""따라서"". It means that the increase in living expenses is related to the rise in price
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,22,"테슬라는 자율주행 자동차 사고로 논란이 일어나고 있으며, 안전성에 대한 논의가 계속되고 있습니다.","Nodes:
* (a:테슬라)
* (b:자율주행 자동차)
* (c:사고)
* (d:논란)
* (e:안전성)
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:따라서]->(c)]
* [(c)-[:따라서]->(d)]
* [(d)-[:는]-(e)]
Explanation:
* Node (a:테슬라) represents the company Tesla.
* Node (b:자율주행 자동차) represents the autonomous driving technology.
* Node (c:사고) represents the accident that occurred.
* Node (d:논란) represents the controversy surrounding the accident.
* Node (e:안전성) represents the safety issue.
* Edge [(a)-[:따라서]->(b)] represents the relationship between Tesla and the autonomous driving technology.
* Edge [(b)-[:따라서]->(c)] represents the relationship between the autonomous driving technology and the accident.
* Edge [(c)-[:따라서]->(d)] represents the relationship between the accident and the controversy.
* Edge [(d)-[:는]-(e)] represents the relationship between the controversy and the safety issu
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,23,정부는 기후변화 대응을 강화하기 위해 신재생에너지에 대한 투자를 확대하고 있습니다.,"Nodes:
* (a:정부)
* (b:기후변화)
* (c:대응)
* (d:신재생에너지)
* (e:투자)
Edges:
* [(a)-[:따라서]->(b)]
* [(a)-[:따라서]->(c)]
* [(c)-[:는]->(d)]
* [(d)-[:는]->(e)]
* [(a)-[:확대]->(e
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,24,세계보건기구(WHO)가 신병균 '루카'에 대한 글로벌 대응을 위해 협의하고 있습니다.,"Nodes:
* (a:WHO)
* (b:루카)
* (c:글로벌)
* (d:대응)
Edges:
* [(a)-[:따라서]->(b)]
* [(a)-[:따라서]->(c)]
* [(a)-[:따라서]->(d)]
* [(b)-[:는]->(c)]
* [(c)-[:는]->(d)]
Explanation:
* (a:WHO) represents the World Health Organization
* (b:루카) represents the new coronavirus
* (c:글로벌) represents the global response to the pandemic
* (d:대응) represents the measures taken by WHO in response to the pandemic
* [(a)-[:따라서]->(b)] represents WHO's response to the new coronavirus
* [(a)-[:따라서]->(c)] represents WHO's involvement in the global response to the pandemic
* [(a)-[:따라서]->(d)] represents WHO's measures in response to the pandemic
* [(b)-[:는]->(c)] represents the relationship between the new coronavirus and the global response to the pandemic
* [(c)-[:는]->(d)] represents the relationship between the global response to the pandemic and the measures taken by WH
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,25,미국과 중국은 무역갈등을 완화하기 위해 협상을 재개하려고 합니다.,"Nodes:
* (a:미국)
* (b:중국)
* (c:무역갈등)
* (d:협상)
* (e:완화)
Edges:
* [(a)-[:따라서]->(b)]
* [(a)-[:따라서]->(c)]
* [(c)-[:는]->(d)]
* [(d)-[:따라서]->(e
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,26,한국 청소년들의 스마트폰 중독이 증가하면서 대책 마련 필요성이 제기되고 있습니다.정부가 코로나19 방역 대책 강화를 위해 예산 증액을 추진하고 있습니다.,"Nodes:
* (a:article)
* (b:smartphone)
* (c:addiction)
* (d:youth)
* (e:south_korea)
* (f:government)
* (g:budget)
* (h:coronavirus)
Edges:
* (a)-[:따라서]->(b) (article mentions smartphone addiction)
* (b)-[:따라서]->(c) (smartphone addiction is a problem)
* (c)-[:따라서]->(d) (youth are affected by smartphone addiction)
* (d)-[:따라서]->(e) (south korea is where the youth are affected)
* (e)-[:따라서]->(f) (government is taking measures)
* (f)-[:따라서]->(g) (government is increasing budget)
* (g)-[:따라서]->(h) (budget is for coronavirus measure
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,27,젊은 릴케는 스승이 아닌 동료였기에 멘토가 되었다.,"Nodes:
* (a:person {name: ""젊은 릴케"", age: ""young""})
* (b:person {name: ""스승"", age: ""older""})
* (c:mentor {name: ""멘토""})
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:는]->(c)]
* [(a)-[:따라서]->(c)]
Explanation:
* Node (a) represents the young Rilker.
* Node (b) represents the older Sage.
* Node (c) represents the mentor.
* Edge [(a)-[:따라서]->(b)] represents the relationship between the young Rilker and the older Sage, where the older Sage is the mentor of the young Rilker.
* Edge [(b)-[:는]->(c)] represents the relationship between the older Sage and the mentor, where the mentor is the one who taught the older Sage.
* Edge [(a)-[:따라서]->(c)] represents the relationship between the young Rilker and the mentor, where the mentor is the one who taught the young Rilke
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,28,검사마저 울먹이자 법정은 울음바다가 되었다.,"Nodes:
* (a:검사)
* (b:마저)
* (c:울먹이)
* (d:법정)
* (e:울음바다)
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:따라서]->(c)]
* [(c)-[:따라서]->(d)]
* [(d)-[:는]->(e)]
Explanation:
* Node (a) represents the keyword ""검사"".
* Node (b) represents the keyword ""마저"".
* Node (c) represents the keyword ""울먹이"".
* Node (d) represents the keyword ""법정"".
* Node (e) represents the keyword ""울음바다"".
* Edge [(a)-[:따라서]->(b)] represents the relationship between ""검사"" and ""마저"" in the sentence.
* Edge [(b)-[:따라서]->(c)] represents the relationship between ""마저"" and ""울먹이"" in the sentence.
* Edge [(c)-[:따라서]->(d)] represents the relationship between ""울먹이"" and ""법정"" in the sentence.
* Edge [(d)-[:는]->(e)] represents the relationship between ""법정"" and ""울음바다"" in the sentenc
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,29,중소기업중앙회는 지난 13일부터 20일까지 3062개 중소기업을 대상으로 실시한 ‘2023년 8월 중소기업 경기전망조사’ 결과를 30일 밝혔다.,"Nodes:
* (c:central_association)
* (s:survey)
* (j:july)
* (a:august)
* (t:this_year)
* (p:past)
* (f:future)
* (m:middle_sized_enterprises)
* (l:large_enterprises)
* (s:small_enterprises)
Edges:
* [(c)-[:따라서]->(s)]
* [(s)-[:따라서]->(j)]
* [(j)-[:따라서]->(a)]
* [(a)-[:따라서]->(t)]
* [(t)-[:따라서]->(p)]
* [(p)-[:따라서]->(f)]
* [(f)-[:따라서]->(m)]
* [(m)-[:따라서]->(l)]
* [(l)-[:따라서]->(s
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,30,먼저 ‘어제 행복도’는 10점 만점 기준 2018년 5.72점에서 2022년 6.29점으로 상승했다.,"Nodes:
* (a:어제)
* (b:행복도)
* (c:2018년)
* (d:5.72점)
* (e:2022년)
* (f:6.29점)
Edges:
* [(a)-[:따라서]->(b)]
* [(c)-[:따라서]->(d)]
* [(e)-[:따라서]->(f)]
* [(a)-[:는]-(c)]
* [(b)-[:는]-(d)]
* [(e)-[:는]-(f
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,0,국내 외식업계가 위축되었다.,"Nodes:
* (a:위축)
* (b:외식업계)
* (c:국내)
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:는]-(c)]
Explanation:
* Node (a:위축) represents the keyword ""위축되었다"" and its label is ""위축"".
* Node (b:외식업계) represents the keyword ""외식업계"" and its label is ""외식업계"".
* Node (c:국내) represents the keyword ""국내"" and its label is ""국내"".
* Edge [(a)-[:따라서]->(b)] represents the relationship between ""위축되었다"" and ""외식업계"" with the label ""따라서"".
* Edge [(b)-[:는]-(c)] represents the relationship between ""외식업계"" and ""국내"" with the label ""는
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,1,플라스틱 사용 줄이기 캠페인이 확대되었다.,"Nodes:
* (a:location) {name: ""플라스틱 사용 줄이기 캠페인""}
* (b:organization) {name: ""확대되었다""}
Edges:
* [(a)-[:따라서]->(b)]
Explanation:
* (a:location) represents the location where the plastic usage reduction campaign is taking place.
* (b:organization) represents the organization that is expanding the plastic usage reduction campaign.
* [(a)-[:따라서]->(b)] represents the relationship between the location and the organization, where the organization is expanding the campaign in the locatio
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,2,환경 보호 운동이 활발히 일어나고 있다.,"Nodes:
* (a:환경)
* (b:보호)
* (c:운동)
* (d:활발)
* (e:일어나)
* (f:고)
Edges:
* [(a)-[:따라서]->(b)]
* [(a)-[:따라서]->(c)]
* [(b)-[:는]->(c)]
* [(c)-[:따라서]->(d)]
* [(d)-[:는]->(e)]
* [(e)-[:는]->(f
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,3,한국 우주청은 달 탐사 로봇 '루나 2'를 성공적으로 발사하였습니다.,"Nodes:
* (a:organization {name: ""한국 우주청""})
* (b:robot {name: ""루나 2""})
* (c:location {name: ""달""})
* (d:event {name: ""발사""})
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:는]->(c)]
* [(a)-[:따라서]->(d)]
* [(d)-[:는]->(b
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,4,유럽 연합은 인공지능 규제에 대한 법안을 추진하고 있습니다.,"Nodes:
* (e:EuropeanUnion)
* (i:ArtificialIntelligence)
* (r:Regulation)
* (l:Law)
Edges:
* [(e)-[:따라서]->(r)]
* [(r)-[:따라서]->(l)]
* [(i)-[:는]-(r)]
Explanation:
* (e:EuropeanUnion) represents the European Union, which is the main entity in the article.
* (i:ArtificialIntelligence) represents artificial intelligence, which is the topic of the regulation.
* (r:Regulation) represents the regulation that the European Union is planning to enact.
* (l:Law) represents the law that the regulation will be based on.
* [(e)-[:따라서]->(r)] represents the relationship between the European Union and the regulation, indicating that the European Union is planning to enact the regulation.
* [(r)-[:따라서]->(l)] represents the relationship between the regulation and the law, indicating that the regulation will be based on the law.
* [(i)-[:는]-(r)] represents the relationship between artificial intelligence and the regulation, indicating that the regulation is related to artificial intelligenc
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,5,올림픽 평화봉송단이 남북한 선수들의 공동 출전을 예고하였습니다.,"Nodes:
* (a:올림픽)
* (b:평화봉송단)
* (c:남북한)
* (d:선수들)
* (e:공동)
* (f:출전)
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:따라서]->(c)]
* [(c)-[:는]->(d)]
* [(d)-[:는]->(e)]
* [(e)-[:는]->(f
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,6,교육부는 국내 초중고등학교의 교육과정 개편을 검토 중에 있습니다.,"Nodes:
* (a:교육부)
* (b:국내)
* (c:초중고등학교)
* (d:교육과정)
* (e:개편)
* (f:검토)
Edges:
* [(a)-[:따라서]->(b)]
* [(a)-[:따라서]->(c)]
* [(c)-[:는]->(d)]
* [(d)-[:따라서]->(e)]
* [(e)-[:는]->(f
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,7,나는 선생님이 아니다.,"Nodes:
* (a:나)
* (b:선생님)
* (c:아니다)
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:는]-(c)]
Explanation:
* Node (a) represents the keyword ""나"".
* Node (b) represents the keyword ""선생님"".
* Node (c) represents the keyword ""아니다"".
* Edge [(a)-[:따라서]->(b)] represents the relationship between ""나"" and ""선생님"" in a causal manner, meaning ""나"" is the cause and ""선생님"" is the effect.
* Edge [(b)-[:는]-(c)] represents the relationship between ""선생님"" and ""아니다"" in a equal manner, meaning ""선생님"" and ""아니다"" are equal or synonymou
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,8,한국은 '반도체 1위'가 아니다.,"Nodes:
* (a:country {name: ""Korea""})
* (b:ranking {rank: ""1st""})
* (c:industry {name: ""semiconductor""})
Edges:
* [(a)-[:따라서]->(b)]
* [(b)-[:는]->(c)]
* [(a)-[:는]-(c)]
Explanation:
* Node (a) represents the country Korea.
* Node (b) represents the ranking 1st.
* Node (c) represents the industry semiconductor.
* Edge [(a)-[:따라서]->(b)] represents the relationship between Korea and its ranking 1st.
* Edge [(b)-[:는]->(c)] represents the relationship between the ranking 1st and the industry semiconductor.
* Edge [(a)-[:는]-(c)] represents the relationship between Korea and the industry semiconducto
",0,Nodes:
LPG_rea,Eng,1,ChatLlama2,9,IAEA 최종 보고서는 일본의 해양범죄에 대한 면죄부가 아니다.,"Nodes:
* (iaea:organization)
* (japan:country)
* (report:document)
* (crime:illegal_activity)
* (punishment:penalty)
Edges:
* [(iaea)-[:따라서]->(report)]
* [(japan)-[:따라서]->(crime)]
* [(crime)-[:는]-(punishment)]
* [(report)-[:따라서]->(iaea
",0,Nodes:
