kg,prompt,example,model,input_idx,input,output,structure_score,note
LPG_tense,Eng,1,ChatOpenAI,32,"올해 장마는 평년보다 많은 비를 기록할 가능성이 높다는 게 전문가들 관측이다. 기상청은 장마철이 시작된 6월25일부터 현재까지 약 2주간 전국 대부분 지역에 200~300㎜, 전남 일부 지역은 600㎜ 안팎의 많은 누적 강수량을 기록했다고 밝혔다.","(a:장마 {이름: '올해 장마'})
(a)-[:기록하다 {에_대한: '비', 가능성: '높다', 시간: '현재'}]->(:전문가들)
(:전문가들)-[:관측하다]->(a)
(b:기상청)
(b)-[:밝히다 {시간: '6월25일부터 현재까지'}]->(:장마철)
(:장마철)-[:시작되다 {시간: '6월25일'}]->(b)
(b)-[:기록하다 {에_대한: '누적 강수량', 값: '200~300㎜', 지역: '전국 대부분'}]->(:장마)
(b)-[:기록하다 {에_대한: '누적 강수량', 값: '600㎜ 안팎', 지역: '전남 일부'}]->(:장마)
",1,
LPG_tense,Eng,1,ChatOpenAI,33,"온라인동영상서비스(OTT) 플랫폼 넷플릭스가 구독자 간 ‘무료 계정 공유’를 금지한 뒤 신규 구독자가 큰 폭으로 늘어났다. 19일(현지시간) 넷플릭스가 발표한 실적 보고서를 보면, 넷플릭스 가입자는 올해 2분기 전세계에서 589만명 증가해 총 2억3839만명이 됐다. 전체 가입자 수가 지난해 같은 기간보다 8.0% 늘었다. 2분기 매출액은 81억8700만달러(약 10조3700억원), 영업이익은 18억2700만달러(약 2조3100억원)로 지난해 동기 대비 각각 2.7%, 15.8% 늘었다.","(a:플랫폼 {이름: '넷플릭스'})
(a)-[:금지하다]->(:무료 계정 공유)
(a)-[:늘어나다]->(:구독자 {시간: '올해 2분기'})
(:구독자)-[:증가하다]->(:None)
(:구독자 {시간: '올해 2분기', 수: '589만명'})
(:구독자)-[:되다]->(:None)
(:구독자 {수: '2억3839만명'})
(:구독자)-[:늘다]->(:None)
(:구독자 {수: '2억3839만명', 비율: '8.0%'})
(a)-[:발표하다]->(:실적 보고서)
(:실적 보고서)-[:보다]->(:None)
(:실적_보고서 {날짜: '19일', 시간: '현지시간'})
(:실적 보고서)-[:보이다]->(:None)
(:실적 보고서)-[:보다]->(:넷플릭스)
(:실적 보고서)-[:보다]->(:None)
(:실적_보고서 {매출액: '81억8700만달러', 금액: '약 10조3700억원'})
(:실적 보고서)-[:각각]->(:매출액)
(:실적 보고서)-[:늘다]->(:매출액)
(:실적_보고서 {영업이익: '18억2700만달러', 금액: '약 2조3100억원'})
(:실적 보고서)-[:각각]->(:영업이익)
(:실적 보고서)-[:늘다]->(:영업이익)
(:매출액)-[:늘다]->(:None)
(:매출액 {비율: '2.7%'})
(:영업이익)-[:늘다]->(:None)
(:영업이익 {비율: '15.8%'})
",1,
LPG_id,Eng,1,ChatOpenAI,0,국내 외식업계가 위축되었다.,"(1:국내)
(2:외식업계)
(3:위축)
(1)-[:위축되다]->(2)
(2)-[:위축되다]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,1,플라스틱 사용 줄이기 캠페인이 확대되었다.,"(1:캠페인 {이름: '플라스틱 사용 줄이기'})
(2:확대)
(1)-[:되다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,2,환경 보호 운동이 활발히 일어나고 있다.,"(1:환경)
(1)-[:일어나다]->(2)
(2)-[:활발하다]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,3,한국 우주청은 달 탐사 로봇 '루나 2'를 성공적으로 발사하였습니다.,"(1:기관 {이름: '한국 우주청'})
(2:로봇 {이름: '루나 2'})
(1)-[:발사하다 {성공적으로: '성공적으로'}]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,4,유럽 연합은 인공지능 규제에 대한 법안을 추진하고 있습니다.,"(1:유럽_연합)
(2:인공지능)
(3:규제)
(1)-[:추진하다]->(4)
(4)-[:에_대한]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,5,올림픽 평화봉송단이 남북한 선수들의 공동 출전을 예고하였습니다.,"(1:올림픽)
(2:평화봉송단)
(3:남북한)
(4:선수)
(5:공동_출전)
(1)-[:예고하다]->(2)
(2)-[:예고하다]->(3)
(3)-[:예고하다]->(4)
(4)-[:예고하다]->(5)
",1,
LPG_id,Eng,1,ChatOpenAI,6,교육부는 국내 초중고등학교의 교육과정 개편을 검토 중에 있습니다.,"(1:교육부)
(2:국내_초중고등학교)
(3:교육과정)
(1)-[:검토_중]->(3)
(2)-[:개편]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,7,나는 선생님이 아니다.,"(1:사람 {이름: '나'})
(2:선생님)
(1)-[:아니다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,8,한국은 '반도체 1위'가 아니다.,"(1:국가 {이름: '한국'})
(2:반도체)
(1)-[:아니다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,9,IAEA 최종 보고서는 일본의 해양범죄에 대한 면죄부가 아니다.,"(1:IAEA {이름: 'IAEA 최종 보고서'})
(2:보고서)
(3:일본)
(4:해양범죄)
(5:면죄부)
(1)-[:일치하다]->(2)
(3)-[:대한]->(4)
(4)-[:에_대한]->(5)
(2)-[:아니다]->(5)
",1,
LPG_id,Eng,1,ChatOpenAI,10,지연된 정의는 정의가 아니다.,"(1:정의)
(1)-[:아니다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,11,구로공단 '공순이'는 21세기 '콜순이'가 되었다.,"(1:장소 {이름: '구로공단'})
(2:인물 {이름: '공순이'})
(3:세기 {이름: '21세기'})
(4:인물 {이름: '콜순이'})
(1)-[:되다 {시간: '21세기'}]->(3)
(2)-[:되다 {시간: '21세기'}]->(4)
",1,
LPG_id,Eng,1,ChatOpenAI,12,미끄러운 빗길은 교통사고로 이어졌다.,"(1:장소 {이름: '미끄러운 빗길'})
(2:교통사고)
(1)-[:이어지다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,13,아프리카 국가들은 에볼라 바이러스 감염 확산에 대응하고 있습니다.,"(1:지역 {이름: '아프리카 국가들'})
(2:질병 {이름: '에볼라 바이러스 감염'})
(3:확산)
(1)-[:대응하다]->(2)
(2)-[:확산되다]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,14,여름 휴가지가 인기로 떠오르고 있습니다.,"(1:여름_휴가지)
(1)-[:떠오르다]->(:None)
(1)-[:인기로]->(:None)
",1,
LPG_id,Eng,1,ChatOpenAI,15,희귀병 환자는 세상을 떠나고도 4명에게 생명을 주었다.,"(1:환자 {이름: '희귀병 환자'})
(2:세상)
(1)-[:떠나다]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,16,엄마가 아기에게 이름을 붙여주었다.,"(1:사람 {이름: '엄마'})
(2:아기)
",1,
LPG_id,Eng,1,ChatOpenAI,17,'50억 무죄' 판결은 이 당연한 의문에 답을 주지 못한다.,"(1:판결 {내용: ""'50억 무죄'""})
(2:의문 {내용: ""당연한""})
(3:답)
(1)-[:주다]->(2)
(2)-[:주지_못하다]->(3)
",0,"(1:판결 {내용: ""'50억 무죄'""})"
LPG_id,Eng,1,ChatOpenAI,18,농구 국가대표팀이 월드컵 본선 진출에 성공했습니다.,"(1:농구)
(2:국가대표팀)
(3:월드컵)
(4:본선)
(1)-[:소속되다]->(2)
(2)-[:진출하다 {에: (3), 시간: ""과거""}]->(4)
(4)-[:성공하다]->(:None)
",0,"(2)-[:진출하다 {에: (3), 시간: ""과거""}]->(4)"
LPG_id,Eng,1,ChatOpenAI,19,번개장터는 우정사업본부와 중고 거래 플랫폼 최초 '우체국소포'를 정식 출시한다고 밝혔다.,"(1:번개장터)
(2:우정사업본부)
(3:중고_거래_플랫폼)
(4:'우체국소포')
(1)-[:출시하다 {에게: (2), 시간: ""정식""}]->(4)
(1)-[:출시하다 {에게: (3), 시간: ""정식""}]->(4)
",0,(4:'우체국소포')
LPG_id,Eng,1,ChatOpenAI,20,첫 월급을 받은 아들과 딸이 깜짝 선물을 주었다.,"(1:사람 {이름: '아들'})
(2:사람 {이름: '딸'})
(3:선물)
",1,
LPG_id,Eng,1,ChatOpenAI,21,"물가 상승으로 가계부담이 늘어나고 있으며, 이로 인해 인플레이션 우려가 커지고 있습니다.","(1:경제:수치 {이름: ""물가 상승""})
(2:가계부담)
(3:인플레이션)
(4:우려 {에_대한: (3)})
(1)-[:늘어나다]->(2)
(4)-[:커지다]->(:None)
(2)-[:인해]->(4)
",0,(4:우려 {에_대한: (3)})
LPG_id,Eng,1,ChatOpenAI,22,"테슬라는 자율주행 자동차 사고로 논란이 일어나고 있으며, 안전성에 대한 논의가 계속되고 있습니다.","(1:자동차 {이름: '테슬라'})
(2:자율주행)
(3:사고)
(5:안전성)
(6:논의)
(1)-[:일어나다 {시간: '현재'}]->(4)
(4)-[:논의하다 {에_대한: (5), 시간: '계속'}]->(6)
(1)-[:가지다]->(2)
(1)-[:일어나다 {시간: '현재'}]->(3)
",0,"(4)-[:논의하다 {에_대한: (5), 시간: '계속'}]->(6)"
LPG_id,Eng,1,ChatOpenAI,23,정부는 기후변화 대응을 강화하기 위해 신재생에너지에 대한 투자를 확대하고 있습니다.,"(1:정부)
(2:기후변화_대응)
(3:신재생에너지)
(4:투자)
(1)-[:강화하다]->(2)
(2)-[:확대하다]->(3)
(3)-[:투자하다]->(4)
",1,
LPG_id,Eng,1,ChatOpenAI,24,세계보건기구(WHO)가 신병균 '루카'에 대한 글로벌 대응을 위해 협의하고 있습니다.,"(1:세계보건기구 {이름: 'WHO'})
(2:신병균 {이름: '루카'})
(3:글로벌_대응)
(1)-[:협의하다]->(3)
(3)-[:위해]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,25,미국과 중국은 무역갈등을 완화하기 위해 협상을 재개하려고 합니다.,"(1:국가 {이름: '미국'})
(2:국가 {이름: '중국'})
(3:무역갈등)
(4:협상)
(1)-[:완화하다]->(3)
(2)-[:완화하다]->(3)
(3)-[:재개하다]->(4)
",1,
LPG_id,Eng,1,ChatOpenAI,26,한국 청소년들의 스마트폰 중독이 증가하면서 대책 마련 필요성이 제기되고 있습니다.정부가 코로나19 방역 대책 강화를 위해 예산 증액을 추진하고 있습니다.,"(1:국가 {이름: '한국'})
(2:청소년)
(3:스마트폰)
(4:중독)
(1)-[:속하다]->(2)
(2)-[:중독되다]->(3)
(3)-[:증가하다]->(4)
(4)-[:제기되다]->(5)
(5)-[:마련하다]->(:None)
(7:코로나 {이름: '코로나 19'})
(8:방역)
(10:증액)
(6)-[:추진하다]->(7)
(7)-[:강화하다]->(8)
(8)-[:위해]->(9)
(9)-[:증액하다]->(10)
",1,
LPG_id,Eng,1,ChatOpenAI,27,젊은 릴케는 스승이 아닌 동료였기에 멘토가 되었다.,"(1:사람 {이름: '젊은 릴케'})
(2:사람 {이름: '스승'})
(3:사람 {이름: '동료'})
(1)-[:아니다]->(2)
(1)-[:멘토가_되다]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,28,검사마저 울먹이자 법정은 울음바다가 되었다.,"(1:검사)
(1)-[:울먹이다]->(2)
(3)-[:되다]->(4)
(2)-[:되다]->(3)
",1,
LPG_id,Eng,1,ChatOpenAI,29,중소기업중앙회는 지난 13일부터 20일까지 3062개 중소기업을 대상으로 실시한 ‘2023년 8월 중소기업 경기전망조사’ 결과를 30일 밝혔다.,"(1:중소기업중앙회)
(2:날짜 {일: 13, 월: '지난', 연도: 2023})
(3:날짜 {일: 20, 월: '지난', 연도: 2023})
(4:중소기업 {개수: 3062})
(5:조사결과)
(6:날짜 {일: 30})
(1)-[:실시하다 {대상: (4), 결과: (5), 시간: '지난 13일부터 20일까지'}]->(5)
(5)-[:밝히다 {시간: '30일'}]->(6)
",0,"(1)-[:실시하다 {대상: (4), 결과: (5), 시간: '지난 13일부터 20일까지'}]->(5)"
LPG_id,Eng,1,ChatOpenAI,30,먼저 ‘어제 행복도’는 10점 만점 기준 2018년 5.72점에서 2022년 6.29점으로 상승했다.,"(1:행복도 {기준: '10점 만점', 연도: '2018년', 점수: '5.72점'})
(2:행복도 {기준: '10점 만점', 연도: '2022년', 점수: '6.29점'})
(1)-[:상승하다 {시작: '2018년', 끝: '2022년'}]->(2)
",1,
LPG_id,Eng,1,ChatOpenAI,31,"제조업의 8월 경기전망은 전월대비 3.5p 하락한 80.6이며, 비제조업은 2.4p 상승한 79.3으로 나타났다.","(1:경제 {이름: '제조업'})
(2:경제 {이름: '비제조업'})
(3:경기전망 {월: '8월'})
(4:수치 {이름: '전월대비', 값: '3.5p', 방향: '하락'})
(5:수치 {이름: '전월대비', 값: '2.4p', 방향: '상승'})
(6:수치 {값: '80.6'})
(7:수치 {값: '79.3'})
(1)-[:경기전망_나타나다 {월: '8월'}]->(3)
(1)-[:전월대비_나타나다 {값: '3.5p', 방향: '하락'}]->(4)
(3)-[:전월대비_나타나다 {값: '80.6'}]->(6)
(2)-[:경기전망_나타나다 {월: '8월'}]->(3)
(2)-[:전월대비_나타나다 {값: '2.4p', 방향: '상승'}]->(5)
(3)-[:전월대비_나타나다 {값: '79.3'}]->(7)
",1,
LPG_id,Eng,1,ChatOpenAI,32,"올해 장마는 평년보다 많은 비를 기록할 가능성이 높다는 게 전문가들 관측이다. 기상청은 장마철이 시작된 6월25일부터 현재까지 약 2주간 전국 대부분 지역에 200~300㎜, 전남 일부 지역은 600㎜ 안팎의 많은 누적 강수량을 기록했다고 밝혔다.","(1:장마)
(2:비)
(3:평년)
(5:가능성)
(6:전문가들)
(7:관측)
(8:기상청)
(9:장마철)
(10:시작)
(11:6월25일)
(12:현재)
(13:2주간)
(14:전국)
(15:지역)
(16:200~300㎜)
(17:전남)
(18:일부)
(19:600㎜)
(20:누적 강수량)
(21:밝히다)
(1)-[:기록하다]->(2)
(1)-[:비교하다]->(3)
(1)-[:높다]->(5)
(6)-[:관측하다]->(5)
(5)-[:이다]->(7)
(8)-[:밝히다]->(7)
(9)-[:시작되다]->(10)
(10)-[:되다]->(11)
(9)-[:현재]->(12)
(9)-[:지속되다]->(13)
(13)-[:기록하다]->(14)
(14)-[:포함하다]->(15)
(15)-[:기록하다]->(16)
(17)-[:포함하다]->(15)
(18)-[:포함하다]->(17)
(17)-[:기록하다]->(19)
(19)-[:포함하다]->(20)
(8)-[:밝히다]->(21)
",0,(16:200~300㎜)
LPG_id,Eng,1,ChatOpenAI,33,"온라인동영상서비스(OTT) 플랫폼 넷플릭스가 구독자 간 ‘무료 계정 공유’를 금지한 뒤 신규 구독자가 큰 폭으로 늘어났다. 19일(현지시간) 넷플릭스가 발표한 실적 보고서를 보면, 넷플릭스 가입자는 올해 2분기 전세계에서 589만명 증가해 총 2억3839만명이 됐다. 전체 가입자 수가 지난해 같은 기간보다 8.0% 늘었다. 2분기 매출액은 81억8700만달러(약 10조3700억원), 영업이익은 18억2700만달러(약 2조3100억원)로 지난해 동기 대비 각각 2.7%, 15.8% 늘었다.","(1:온라인동영상서비스 {이름: '넷플릭스', 약칭: 'OTT'})
(2:구독자)
(3:계정 {이름: '무료 계정 공유'})
(4:신규_구독자)
(5:폭)
(6:19일)
(7:넷플릭스)
(8:실적_보고서)
(9:넷플릭스_가입자)
(10:2분기)
(11:전세계)
(12:589만명)
(13:총)
(14:2억3839만명)
(15:전체_가입자_수)
(16:지난해)
(17:같은_기간)
(18:8.0%)
(19:2분기 매출액)
(20:81억8700만달러)
(21:약 10조3700억원)
(22:영업이익)
(23:18억2700만달러)
(24:약 2조3100억원)
(25:지난해 동기)
(26:대비)
(27:각각)
(28:2.7%)
(29:15.8%)
(1)-[:금지하다]->(3)
(3)-[:간]->(2)
(4)-[:늘어나다]->(5)
(6)-[:발표하다]->(8)
(8)-[:보다]->(9)
(9)-[:증가하다]->(12)
(12)-[:되다]->(13)
(13)-[:이다]->(14)
(15)-[:늘다]->(18)
(10)-[:매출액]->(19)
(19)-[:이다]->(20)
(19)-[:약]->(21)
(10)-[:영업이익]->(22)
(22)-[:이다]->(23)
(22)-[:약]->(24)
(25)-[:대비]->(26)
(26)-[:늘다]->(28)
(26)-[:늘다]->(29)
",0,(18:8.0%)
LPG,Eng,1,OpenAI,0,국내 외식업계가 위축되었다.,"(a:외식업계 {국가: '국내'})
(a)-[:위축되다]->(:None)
",1,
LPG,Eng,1,OpenAI,1,플라스틱 사용 줄이기 캠페인이 확대되었다.,"(a:캠페인 {이름: '플라스틱 사용 줄이기'})
(a)-[:확대되다]->(:None)
",1,
LPG,Eng,1,OpenAI,2,환경 보호 운동이 활발히 일어나고 있다.,"(a:환경 {이름: '환경 보호'})
(a)-[:일어나고_있다]->(:운동)
",1,
LPG,Eng,1,OpenAI,3,한국 우주청은 달 탐사 로봇 '루나 2'를 성공적으로 발사하였습니다.,"(a:기관 {이름: '한국 우주청'})
(b:로봇 {이름: '루나 2'})
(a)-[:발사하였다 {성공적으로: true}]->(b)
(b)-[:탐사 {대상: (:달)}]->(:None)
",0,(a)-[:발사하였다 {성공적으로: true}]->(b)
LPG,Eng,1,OpenAI,4,유럽 연합은 인공지능 규제에 대한 법안을 추진하고 있습니다.,"(a:유럽연합)
(b:법안 {이름: '인공지능 규제'})
(a)-[:추진하다]->(b)
",1,
LPG,Eng,1,OpenAI,5,올림픽 평화봉송단이 남북한 선수들의 공동 출전을 예고하였습니다.,"(a:올림픽 {이름: '평화봉송단'})
(b:남북한 {선수들: (:선수)})
",1,
LPG,Eng,1,OpenAI,6,교육부는 국내 초중고등학교의 교육과정 개편을 검토 중에 있습니다.,"(a:교육부)
(b:교육과정)
(c:국내 {학력: '초중고등학교'})
",1,
LPG,Eng,1,OpenAI,7,나는 선생님이 아니다.,"(a:사람 {이름: '나'})
(a)-[:아니다]->(:선생님)
",1,
LPG,Eng,1,OpenAI,8,한국은 '반도체 1위'가 아니다.,"(:한국)-[:아니다]->(:반도체 {순위: '1위'})
",1,
LPG,Eng,1,OpenAI,9,IAEA 최종 보고서는 일본의 해양범죄에 대한 면죄부가 아니다.,"(a:보고서 {이름: 'IAEA 최종 보고서'})
(b:면죄부 {에_대한: (a)})
(b)-[:아니다]->(:해양범죄 {장소: '일본'})
",0,(b:면죄부 {에_대한: (a)})
LPG,Eng,1,OpenAI,10,지연된 정의는 정의가 아니다.,"(a:정의 {상태: '지연된'})
(a)-[:아니다]->(:정의)
",1,
LPG,Eng,1,OpenAI,11,구로공단 '공순이'는 21세기 '콜순이'가 되었다.,"(a:구로공단 {이름: '공순이'})
(b:21세기 {이름: '콜순이'})
(a)-[:되었다]->(b)
",1,
LPG,Eng,1,OpenAI,12,미끄러운 빗길은 교통사고로 이어졌다.,"(a:교통사고)
(b:빗길 {미끄러운: '미끄러운'})
(b)-[:이어졌다]->(a)
",1,
LPG,Eng,1,OpenAI,13,아프리카 국가들은 에볼라 바이러스 감염 확산에 대응하고 있습니다.,"(a:국가 {이름: '아프리카'})
(b:바이러스 {이름: '에볼라'})
",1,
LPG,Eng,1,OpenAI,14,여름 휴가지가 인기로 떠오르고 있습니다.,"(a:휴가지 {이름: '여름 휴가지'})
(a)-[:떠오르다]->(:None)
",1,
